review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,Sentiment
0a15d67adfc5bd4b56e19f9f75c7a23e,785e849a702dab4672f0febcf4c1afc5,5,Muito bom,O produto chegou antes do prazo previsto ,2018-04-27 00:00:00,2018-04-29 23:11:18,Neutral
a44891f74fe94f29dbbfa6f7b60cceba,18c1040bac4b6a31a10b6d4201072ce2,5,Muito bom !,Rápido ainda veio com um brinde! top,2018-05-18 00:00:00,2018-05-21 19:13:32,Positive
fe77e4917aa047cfb5dc49710c7ee6ba,248065388c27d5287020c4ff60183298,1,,quero o meu produto,2018-03-30 00:00:00,2018-03-30 16:02:30,Neutral
89411999cf6c8324d7e03f39b5eb6e9d,3c91fb2601d8d06e7e3c9ee4f79060c0,4,Otima, Sistema operacional de compra fácil de ser manuseado e compreendido. Entrega rápida e o metros comprado corresponde com o da propaganda. Compraria novamente .,2018-08-17 00:00:00,2018-08-18 00:51:08,Neutral
a20c24976e5130fdc8ac993ecd6b649b,2d7112fbe786c9c56050866c853e3a7f,2,,O produto chegou rasgado ,2017-12-11 00:00:00,2017-12-13 20:39:52,Neutral
89b8ee8e99ccdc854aa8e77e53d39657,ed0ae3732ee2e824f65323bc549605d9,2,,"O produto é feito de um material de Boa qualidade, mas é muito difícil colocar a lâmina de uma forma precisa no navalhete podendo até se ferir na hora de colocar ou retirar a lâmina!
",2017-12-13 00:00:00,2017-12-14 02:01:34,Neutral
edca52d5f55c0bc82295d08e72f04b65,084408fe97c377238b5ee3e8bed4c99d,4,,"Bom produto, gostei. Apenas faltou ser um pouco mais alti. mas recomendo.",2017-12-12 00:00:00,2017-12-14 21:57:29,Neutral
f633617cbc2c88b26aa55863917c9021,6af0f6ba6cda05f0b971bc13793b6166,5,,Pratico fácil de lavar bem compacto. Minha esposa amou .recomendo,2018-04-08 00:00:00,2018-04-08 15:14:45,Neutral
3cfb3c79f7884fe9e5c40f3b14d6763c,a1b0f9ee69a79c509eff098467a2fbb0,1,,"Entregaram os produtos, mas, Não cumpriram o prazo de entrega passou do prazo.",2018-04-14 00:00:00,2018-04-15 18:18:42,Neutral
51092be67533bd176d0e52f3b0696229,c3c928dc0f48fd00aa7c7156f777812d,5,,O produto é ótimo e original recomendo.,2018-03-20 00:00:00,2018-03-22 14:24:11,Positive
7e07e6095cacf11f3f5f1f21127d5aa1,e7b87b156cde9f1d3a765da80d093d6a,1,,"Minha compra veio pela metade , comprei uma capinha de celular e uma película de vidro somente veio a capinha a película não veio ",2017-11-15 00:00:00,2017-11-15 03:37:54,Neutral
a56724f500d6eb34a676dfc81e3ea30e,56f5835a474cdf734462ea3149a1fa90,3,,Motivo q um dos fones n consigo sintonizar rádio FM da cor preta n restante parece bom.,2017-08-05 00:00:00,2017-08-05 20:17:17,Neutral
6fb5f2e483e7c5fff73fa3513edbc30f,d8482b605eb845605365aeb8cc0fbe2d,5,,chegou rapidinho!!!!,2017-12-12 00:00:00,2017-12-16 20:43:07,Neutral
81a57c09af35f9736f760b6ae16af118,167d05678f810589a854d30460ae62f0,1,,"Demora, produto nao entregue!",2018-03-07 00:00:00,2018-03-07 15:26:21,Neutral
712d37ca4d8dd3ac08c756c646b512cb,363814e98fb75811e4465c3b7fc84ca5,4,Bom produto,O produto chegou no prazo e em perfeitas condições!,2018-06-14 00:00:00,2018-06-15 01:46:01,Neutral
1f05c920c5b0198a76758b659b910901,9731600489418b72d2c8c1c914fbf05b,5,,"Produto excelente para jogar no PS2.
Consta que serve também para PS3 e PC, vou testar.",2018-01-28 00:00:00,2018-01-29 10:19:18,Neutral
85673796fbbd5ea5a2bfea3814bbf711,263ab9a25494623c1dff19c7cb1e3fa4,3,,"Bom produto.

",2017-04-04 00:00:00,2017-04-05 12:58:02,Neutral
4da242f7378a8efeec1c356138f91968,a115b098eac626c6386372cbe094acd9,5,,Produto chegou no prazo da entrega sem nenhum detalhe.,2017-10-25 00:00:00,2017-10-26 08:48:48,Neutral
05cb3989863f2d696e7adb7a1d06583c,bf5e738a4999370cea8ac59801c748e8,4,,Material de otima qualidade!,2017-08-04 00:00:00,2017-08-08 12:09:00,Neutral
4d3ff9f8c57cc584747eb184ef4cdebe,c54d822dcfd0f7c672574a607c9403b3,5,Top!!!!,Entre super rápida!,2018-06-05 00:00:00,2018-06-08 21:04:42,Positive
ead0364e543d441220bb7d9112692e05,2d9ae61d3fc718533956b7efca0d632c,5,,entregue bem embalado,2017-12-08 00:00:00,2017-12-08 23:43:28,Neutral
ce6724cc84c674a4a4e183e6452cf94d,fd2a39a376a840fa97ed572777c2b0e3,5,,excelente,2017-07-11 00:00:00,2017-07-13 15:11:07,Neutral
f8752b6fdea45a5b18ad5bcc25714667,df9eb91b90f72e0b73a3b71466a9a44f,1,,"Dois dias após o prazo, um mês após a compra e nada do produto chegar!! Frete caro e ineficiente!!",2018-07-06 00:00:00,2018-07-06 13:16:25,Neutral
cde63556ef00a605bff898ceb2f4d559,f099a4bf3c8c87b391cbb899f02d8e47,5,Super recomendo,Tudo conforme combinado.,2018-08-30 00:00:00,2018-09-01 21:36:34,Neutral
c37988a3362a841ce0a0a8f2232884ab,d523e3017b5b43a3ce38bfc92347c050,1,,"Recebi o produto com cx aberta , sem lacre, sem nota fiscal, sem pedido de compra e com remetente diferente do anuncio. Quero devolucao do dinheiro. Descontentamento",2017-11-25 00:00:00,2017-11-26 10:14:23,Neutral
9791f0dfe234f14aac2889e246f3b3e7,f3f0bc4d599d1d5251f1b37cec7b407e,4,,"Recomendo , é um bons relógio, mas tinha q ter como desativar o segundo tempo, e no manual tinha q vim explicado pra q serve a função TR, fora isso eu recomendo, foi entregue bem antes do prazo",2017-02-12 00:00:00,2017-02-12 16:36:26,Neutral
34b941f9d96b4b06b6b9c4cfd3cf3d96,483911cb189b99a0f8f7278c240c2975,5,,Produto de ótima qualidade.,2017-07-31 00:00:00,2017-07-31 22:57:21,Neutral
ccc0262ad37ca5bfb21f5a0157cd1acd,aaf899ac4389cbf67485784ac38fce72,5,Recomendo,"A entrega foi realizada corretamente, dentro do combinado. O produto veio perfeito e em condições de uso.",2018-05-19 00:00:00,2018-05-20 17:33:52,Neutral
a59277055ee75dc9a536fd48e9c2946e,f0fbc60d51bb40c156688d9ce008237f,2,,Foi entregue uma quantidade do produto. Sendo que pedi duas quantidades ,2018-01-31 00:00:00,2018-02-01 13:52:17,Neutral
86133e78c80855d05ff97d3aeed11352,3f42893ac4bf0ff60f79ff701a65d0fe,5,,Estou satisfeita com produto.,2018-03-13 00:00:00,2018-03-13 20:15:45,Neutral
06009761376fbf566833ebeaed5cad5c,64f5569ef96004a1e1137bdf28fd4c45,5,,"Ótimo vendedor, ótimo produto chegou no prazo certo eu recomendo",2016-11-01 00:00:00,2016-11-02 10:26:40,Neutral
a46fe3b88c1ecfc85f890c924ca1c516,2e528182789cc4e5d2971e5ebeb42b88,4,,O prazo de entrega podia ser menor!,2018-02-17 00:00:00,2018-02-20 00:21:31,Neutral
b2b2e940e48ee71e34be60f2640a4a9c,22a70dec3f33737fa17ad9ae098b37f8,5,,"cEGOU ANTES DO PRAZO, MUITO BOM !!!!",2017-05-25 00:00:00,2017-05-26 23:25:39,Neutral
03a6a25db577d0689440933055111897,2acfdc5131ff2cf4433e668454c9784c,5,,Muito Bom! Gostei Bastante! Tecido Ótimo! Atendeu Minhas Espectativas! 👏👏👏 Super Recomendo! 👍,2017-12-15 00:00:00,2017-12-16 01:32:18,Positive
ea14652d369f12aa5604c83139ba287a,8ac915a1f508baa87e8fc8d596aa6fc1,5,,Produto adequado as minhas necessidades,2017-03-22 00:00:00,2017-03-22 13:00:09,Neutral
9fb40911b4fd46e3892da8fdc7dbe5c0,a4521fa62b4f3bbe260aecf4dbc78935,4,,recomendo,2017-11-03 00:00:00,2017-11-06 21:31:59,Neutral
9d25a54a1a44411d1adf1a5fa4557445,96cf7ecd8c676d61be261ffdda90b008,5,Ótimo atendimento ,Loja confiável ,2018-07-21 00:00:00,2018-07-23 20:39:23,Neutral
bda1fa3708f9c6433b7ed6d068e03c92,a91cd0ab480b37e19e1f6910d623d54c,5,,"Produto de excelente qualidade, vendedores responsáveis, entrega no prazo... Super satisfeita.",2018-03-24 00:00:00,2018-03-27 01:42:14,Positive
f243d526bec037fe86c0606361fda1fe,9075ecab41fdbe2edaae75cfb6cb09b2,5,Gostei da experiência ,"Primeira vez que compro pela loja virtual e não me arrependo.
Chegou no prazo.",2018-06-07 00:00:00,2018-06-07 22:48:40,Neutral
5808ad5da44e92c2d7d60b57e961b57f,56805b4cf0ebc9cd9f7619783cae47e3,1,PRODUTO DIFERENTE ,"Recebi uma escova de outra marca.
Não consigo resolver o problema.
Péssimos atendimentos das lojas lannister e parceira!!!",2018-07-27 00:00:00,2018-07-30 16:41:46,Neutral
10ce97ba02fcda545213792f7293abb0,af3437e1167dda813ebc758497db4c50,5,,"chegou tudo certo, recomendo.",2017-04-21 00:00:00,2017-04-25 10:45:32,Neutral
f03ce36bcc7f29ebefdf0c98fedb7f62,64930a85c555750a1f71af3d49b0c54b,5,,Ótimo,2018-05-17 00:00:00,2018-05-20 21:51:49,Neutral
b093bd01792e08a1d995fad269880f2b,144e2a5f3cce02b2f4678bb2bd5107d7,5,,Adorei,2018-03-09 00:00:00,2018-03-10 10:49:32,Neutral
c72bb2ac0b37b74ce3185fc051f755be,bae1ccf3fe7baf222a4240bab9c095ca,5,,Otima loja,2018-01-23 00:00:00,2018-01-26 14:05:30,Neutral
d713665425af0b92768a22b383c0e4e8,125380a45478fae5bd5466553f2ed928,3,Recomendo ,"Chegou bem rápido e parece ser bom, só vou descobrir com o uso, a capa para o sofá de 3 lugares veio um pouco menor a largura veio 1,46, mas a de 2 lugares veio no tamanho certo.",2018-08-29 00:00:00,2018-08-29 14:53:56,Neutral
d15d101c5554e0a8e20e1884e1cf9908,e65454e1b3cf3efc00f09c7508245f4c,5,,"Adorei o produto, chegou antes do prazo",2018-04-18 00:00:00,2018-04-19 00:00:12,Neutral
f4a6b29f83a683f19092eae16a07d8f0,fed0b94df40a4b55adb218de761380f4,4,,Imagens na hora da compra são bem distantes do produto final,2018-01-15 00:00:00,2018-01-19 01:51:48,Neutral
1c64f2fc3534ea11531bdb78b2330769,eb5ec5c3f7af64b7651a774a219a899c,4,,Produto de qualidade. Entrega rápida. Recomendo,2017-04-11 00:00:00,2017-04-11 18:28:18,Neutral
97d0358bace93fceda0272f6ca11bff8,40d02570e7ba8cffbc6770b392dbbbdc,5,,Minha nota é 10,2017-05-11 00:00:00,2017-05-14 11:43:03,Neutral
3c13f14cf5e1e098bd2bb806f93f8f34,f49edcfe5848443af94ac0c4abfd567f,5,,Tenha sempre esse atendimento ao cliente .,2017-07-19 00:00:00,2017-07-19 23:30:41,Neutral
33f9a7ad7e076a51be7968fcf987335f,e9435c6647559b99f3fd1fb54fb566eb,5,,Era o que eu estava esperando muito bonito e seu led é perfeito sem conta o som que é muito potente enfim perfeito,2017-09-01 00:00:00,2017-09-02 15:41:50,Neutral
223947ec19f3829f3c06e8263e0cbc04,e94d8ace7446337ba22419b2218a8303,5,Super Recomendo ,O produto é conforme a foto . atendeu todas minhas expectativas. Super Indico ,2018-05-19 00:00:00,2018-05-21 14:05:48,Positive
2209eb522219d00d143e40171390717a,6c8b765ca02b8c8f1bdc3e8491d8c079,1,,"O pedido não foi feito no dia 03/7, como consta neste formulário.
Até que o produto seja entregue, não tenho como recomendar a loja.
Há que aguardar.",2018-07-04 00:00:00,2018-07-06 21:42:30,Neutral
eb29c16f2a5cf444dd0c6f608c9f7ce7,09442375307dcece0366e86601bf99f9,1,,Gente ainda não recebi minha encomenda. Como fasso pra vocês enviarem de novo,2017-11-29 00:00:00,2017-11-29 16:50:40,Neutral
b0cd2d97d95ba6de17a857617784ea8f,e7803fdf4f98120deed486a41a0f4fa9,5,,Agradeço muito! Amei chegou antes do prazo e perfeita ! Virei cliente! Super indico ! Obrigada,2017-07-20 00:00:00,2017-07-23 03:19:36,Positive
7585439547a5fe024279ff46bee42c7f,965755dbb84ff452c0e084ef9d1f21a3,4,,O cheiro muito bom,2017-10-20 00:00:00,2017-10-20 21:13:34,Neutral
d481c0e19480f6c1110d51dacded07b1,2c23086c23ba12b76e8312efa418c62d,4,,"Muito fácil e rápido. Tempo de entrega no menor prazo.. Mas, o produto é muito inferior. Obrigada.",2017-04-18 00:00:00,2017-04-19 00:07:50,Neutral
9b23daa05239c2a78189e02887fe00dd,e417011226af2bd3a4a21d51b2818e36,5,,Produto veio certo como vi na foto e chegou antes do prazo. Gostei bastante!!!,2017-08-12 00:00:00,2017-08-13 12:17:23,Neutral
344f66b7e8417f91bc65e6ff84455400,8c4e90e34f03ddf7c8347d42c6b3c5ba,5,,Gosto muito de comprarias lannister,2018-03-06 00:00:00,2018-03-09 21:43:54,Neutral
1d06e8e642b2eda9b461648478096145,0fe3f84cf0535ad78f10115634d7ed88,5,Recomendo ,"Ótimo, produto certinho, entregue dentro do prazo, tudo ok. ",2018-06-08 00:00:00,2018-06-09 02:24:38,Positive
13bdd68fa5be63c7ba70abce81d1927f,56744b8c0cf4b18e09df60005c231054,5,,"Muito bonito, aparenta qualidade. Ainda não o apliquei, por isso não posso falar quanto a aderência do mesmo. Pelo custo beneficio RECOMENDO.",2017-09-28 00:00:00,2017-09-29 11:53:49,Neutral
1f7d78f3ed6115798b1161ea256c2427,1f19936281adf37ba0593a7b593421af,5,,MATERIAL MUITO BOM,2017-06-27 00:00:00,2017-06-30 19:16:02,Neutral
420722c250852dd06703ebaf64506573,5bee1275a1f504f2f52c69e8a0533a2d,3,,"Poderia ter vindo melhor embalado, o relógio chegou com alguns riscos mas é um ótimo produto ",2018-07-28 00:00:00,2018-08-02 12:20:27,Neutral
047e5de635c9597e36880b047a43284d,e8fba7de8823194ccf9c1f2d52123bee,4,,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",2018-08-21 00:00:00,2018-08-23 21:48:26,Neutral
18c8925d8e5d6ebab478ef19bd4fc1e0,9dece38ba34c2b0050efef28e85d7bde,5,,Ótima,2018-05-19 00:00:00,2018-05-21 11:03:42,Neutral
4ae27b71d52f5e00dfd42d7a2e555077,1452442fe3e8cc6d3a1a8d8fc92dc019,5,super recomendo,"muito bom produto e chegou perfeito
",2018-05-01 00:00:00,2018-05-07 03:16:27,Neutral
4b00a56d9183c6e052113cd523d5ce95,d64d6b004a4ffd419003fc0a128c1c50,5,super revcomendo,fantástico,2018-07-31 00:00:00,2018-07-31 19:35:29,Neutral
c12920cdfe6908d5339800e458611a89,6c355e2913545fa6f72c40cbca57729e,4,Frete desproporcional,"Ao comprar 11 lixeiras, tive que pagar o frete individualmente, como se tivesse comprado apenas 1 lixeira. O stark poderia ter montado 1 caixa maior com as 11 lixeiras dentro que seria mais barato",2018-08-12 00:00:00,2018-08-13 11:34:51,Negative
f56e4f3100321c260eaf9eb02800945a,5a42abf0eee65d3a1e361aa49561a521,5,Ok,Ok,2018-08-22 00:00:00,2018-08-23 09:25:21,Positive
ccd99a847bb0c7c6fe6d2f387ddc6ae4,187d43c69480f7f8d6fa58d4aacea5ee,5,,Tudo ok. Conforme o anúncio.,2017-09-27 00:00:00,2017-09-29 20:54:59,Positive
4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,5,Muito bom,Perfeito,2018-05-09 00:00:00,2018-05-12 15:35:42,Neutral
760c525ddccb5c5bc6bd142e028707a0,5a06fc966a12b41bf401b344464fd4b1,5,,Os produtos chegaram certinho no prazo estou muito satisfeita muito obrigado vcs estão de parabéns,2018-01-13 00:00:00,2018-01-14 01:22:46,Neutral
cc0211ae7384fabe4b4fede72fa82979,780f86cd429a9039a91710b350accdee,5,,"A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito.",2017-12-21 00:00:00,2017-12-21 22:56:26,Neutral
4209ad469741bc0df8f87d74bb68b89e,44c86e534686d17733facffd8201375d,2,,recomendo a loa pois cumpriu o prazo certinho mas o produto é muito ruim...pessima qualidade.,2017-12-03 00:00:00,2017-12-05 13:18:11,Neutral
7281e843e9855e3ff12934d372d3bdc7,3142418821f77f94d87514580a5d4bad,5,,gostei da compra chegou antes do combinado ..recomendo...,2017-12-05 00:00:00,2017-12-06 20:38:59,Neutral
817e02e38bc5cbff7b72a561eebf5bd1,8a89e623c844986aeea618a70d472556,5,,Recomendo rápida entrega,2018-01-25 00:00:00,2018-01-26 00:11:50,Neutral
94ba8aba0f1e4eebfdecf77dd09621ae,61c79497eea86e34bf9354c13313b7a8,4,,Chegou dentro do prazo.,2018-03-27 00:00:00,2018-03-28 13:47:57,Neutral
27abf8de367a1083b41fa70cdd175a80,adc12f10b0d49b969eeff04bfef21427,3,,"Recebi a fonte correta, porém o cabo de energia estava com um dos dentes da tomada partido, fora isso testei a fonte e funcionou perfeitamente",2017-10-14 00:00:00,2017-10-14 20:25:27,Neutral
8b3f71b44c7d2555524b791fe14ba90e,96391307abf5b25e205b1049789cf2ee,5,,"produto entregue antes do prazo,muito satisfeita.",2017-05-26 00:00:00,2017-05-27 14:14:02,Neutral
cf81de2d1408912d9b412cc75501998c,81d550d68045ea1051617a303020f9c1,2,,"Comprei a capinha, paguei o frete caro e quando recebo o produto não veio a cor na qual eu havia comprado. Decidi não devolver, pelo custo adicional e demora na entrega do produto correto.",2017-02-24 00:00:00,2017-02-27 11:28:26,Neutral
0ed78248b6048dc17368e39be14a90a6,bef761ad270a4c4eb98b46f8de712530,5,,"Produto enviado com muito carinho e atenção !!!
Adorei.",2017-02-12 00:00:00,2017-02-12 20:47:51,Neutral
a3c8279e3602ca6080c5f62f6cbee83e,68743b7445ab5ce45c40b8490752c44d,1,Péssimo atendimento,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já",2018-05-31 00:00:00,2018-05-31 18:30:08,Neutral
96813c044224f5c1ea4226e2083b1f9a,044d94a4ac73b24fe28ff5293ac35bd8,2,,recebi 2 dos 3 produtos desejados ,2017-06-27 00:00:00,2017-06-29 13:36:26,Neutral
15a7d2219d15799cab383dd57fab5e82,1a0947b062b99b0dddceccfdf2405039,1,,"Produto não foi entregue, entregaram somente um envelope vazio, sem nada, nem um papel dentro, um absurdo, puro golpe, caso de POLICIA.",2017-10-17 00:00:00,2017-10-17 19:07:40,Neutral
51420ac23637e6cfd9905659c366caee,a642fa6ce51876af02674a0997845469,4,,"Entrega rápida antes do prazo, objeto muito bom de acordo com o anuncio.",2017-08-13 00:00:00,2017-08-14 13:00:53,Neutral
8405ac15950641d7378ab0f2bac5e592,d5d0829757e3f168a603b3c272d96fff,5,,"Gostei muito do meu produto só acho que
os panos poderiam ser maiores, mais está
Tudo certo....super recomendo este sitie,
entrega muito antes do prazo...com certeza irei comprar outras vezes.
",2018-03-16 00:00:00,2018-03-17 11:54:55,Neutral
905da09d316fac4a91eed50935925c5c,8d5bc3d5465a11259249ed8aee3a6c6f,5,,Lojas de altamente de qualidade,2018-02-28 00:00:00,2018-03-03 03:01:20,Neutral
76922c72c577706c15f158d2df4711df,589aa9dfe350a2ca1ac9e8d38d4f7937,5,,"Excelente produto.
",2018-01-20 00:00:00,2018-01-22 19:26:19,Neutral
39c50d5086ddc3b8acd3144614e91042,bca78450f06dafb5a5a614e9365cbf23,5,,"Chegou muito rápido, fiquei na duvida por nao conhecer o produto , mas muito bom o produto ",2017-07-12 00:00:00,2017-07-12 23:13:34,Neutral
f92c32107f173029ae3b66a050d44ba7,070a5949c100efc1ad56b852f5a278d0,5,,Super recomendo o produto e a loja!,2018-02-15 00:00:00,2018-02-17 21:09:28,Positive
a9349821319cf06e58ff34a39f0f567e,2300a8c3ba62aef5b16cb1c8c95710e4,5,,Produto muito bom entrega rápida ,2018-03-30 00:00:00,2018-04-02 21:33:38,Neutral
2c112d399ef1aeff1d5615c7529bfd08,3f3e01f29d25bb2e62be81659113d44e,3,,"esperava pelo preço que o produto fosse melhor.
o material é de baixa qualidade e a tampa fica meio solta. não gostei pelo preço absurdo. nao vale a pena. ",2017-03-14 00:00:00,2017-03-15 11:25:00,Neutral
664e6a4b8881a2590e292e030f721fae,159565048b194c462243ee3e7d65c621,5,,"SATISFEITA COM PRODUTO, CUMPRE O OBJETIVO QUE É BOMBEAR ÁGUA, NO MEU CASO, PARA UMA FONTE DE ÁGUA. 
E LOJAS lannister SEMPRE ENTREGA ANTES DO PRAZO E PREÇO BOMMMMM",2017-12-28 00:00:00,2017-12-29 09:39:22,Neutral
f131d351ca82b5d6c47f6ad7627ce4ab,476b812a7e4fc972646eb390517bddcb,5,Ótima,"Recebi ante da data entrega, a americana está de parabéns, o tapete muito bom, cor bonita eu super recomendo...",2018-08-31 00:00:00,2018-09-02 22:07:51,Positive
0cfd1e1f5df30aa51419c8f420f2ea2b,f06f8d3837dbab6729adfd09ba404938,1,,Recebi metade do material.,2018-01-12 00:00:00,2018-01-12 21:22:37,Neutral
3bc286fe30d0f8c338d715b55ac2deb5,6c4b00d2f2c7cbac0902dd6367da9f97,5,,Ainda não abri a embalagem porque vou dar de presente. Mas recebi antes mesmo do prazo.,2017-07-12 00:00:00,2017-07-13 19:13:19,Neutral
9e62432358841c9b5857d463ba3a62a7,d10eafa208521dc30796e6a26099b6a6,5,Produto muito bom,Otimo qualidade ,2018-07-26 00:00:00,2018-07-26 20:09:38,Neutral
c55ec8f6e4c91c6cc194437451ea29cf,7581e8b8156b3dee7b8898cd0120ad19,4,,Muito bem atendida chegou antes do prazo,2017-04-18 00:00:00,2017-04-19 13:17:58,Neutral
14f0547491d3c47c198bbf05ff571363,2938d86c8e6e92fb089538f210e7761b,5,,A única coisa q eu acho q as entregas poderiam ser mais rápidas n a cada 10 ou 15 dias e muito demorado ,2018-01-27 00:00:00,2018-01-29 14:24:21,Neutral
a7b4445e4244897253f3dc642bd3c23f,670ad1c6fd20977956e8ee2e09f92baa,2,,Nao consegui fazer contato com o fornecedor para solicitar a troca. Veio o modeo errado do relógio,2017-07-11 00:00:00,2017-07-11 23:50:38,Neutral
069a024b17e0099931fddf6006ab033b,3f53ab479c257a4c6c027d24e4a2ffee,5,,"Ótima empresa, entregou antes do prazo.
Vocês estão de parabéns.",2017-12-20 00:00:00,2017-12-20 20:58:47,Neutral
09ae7a8d5fcf3cd9559c5351a21f69e8,28ccec702266c9454f2cd75eb005b7d6,2,,"Comprei um produto pra entregar na minha casa,paguei frete,e deixaram no correio pra retirar, não é certo,porq cobram frete então?",2018-04-13 00:00:00,2018-04-16 07:43:51,Neutral
8f5d1fe1b60e9e981c1075a2bc91168c,c9b01bef18eb84888f0fd071b8413b38,5,,"Qualidade e preço justo, com entrega em tempo recorde.",2017-07-04 00:00:00,2017-07-05 11:36:49,Neutral
208cb2290f7a335d50efe8c4514186b9,94e3a1e85a53a8ec73ca2453f310aa5d,5,,Produto de ótima qualidade e entrega turbo!,2017-07-08 00:00:00,2017-07-10 16:49:38,Neutral
34ce165a43fd2e78428df245b04f6840,bcbc22c3ccd8715c7e1367b8f3aa12f2,5,,Recebi super rápido.,2018-02-04 00:00:00,2018-02-04 23:09:16,Positive
eecdfe4226013ebdbc56df7419881555,b669dbb8187ebd3a27a9d710d9e53194,5,,"Entrega super rápida , recomendo o parceiro targaryen . NOTA 1000!!",2017-06-01 00:00:00,2017-06-03 01:58:53,Positive
d53d6d8819cf34d405434432c234a0b4,42f364e1317053c36378cc534b19ab6e,4,,Material de boa qualidade e bonito..Só achei que fosse maior!!! ,2017-07-13 00:00:00,2017-07-14 02:18:02,Neutral
b7c38de07cc8fff8452e4a531cddb9e6,fd0bec7902ba3d0b3a658291cdfd1a40,5,,Produto enorme e confortavel.,2017-09-22 00:00:00,2017-09-23 13:21:16,Neutral
72b2967ebf45764a1adc8ae22f49f03d,abeeea9fce5636d390a8d462e783ade0,5,,"Adorei o produto e chegou antes do q eu esperava...super recomendo
",2018-04-24 00:00:00,2018-04-25 23:59:54,Neutral
182ef9e197469987085e5e9f7c60efc4,7c927a3dfb1af7e87c6a262fc4b0a8fd,5,super recomendo,produto bom gostei muito!,2018-07-25 00:00:00,2018-07-27 17:20:04,Neutral
9af54c3ce6be8d6c49c45fd02e06f1cf,35ea8c2abca283eff2f0d5c1168bf31c,1,,"O produto não foi entregue na minha casa
Tive q ir buscar na agência
Paguei 20 reais de frete é ainda assim não recebi em casa",2017-08-12 00:00:00,2017-08-13 17:06:35,Neutral
41adc7a9f772d3174a8f7700f212852e,a77e882c9c59d8664553d1385390b6ae,5,,Muito bom,2017-11-01 00:00:00,2017-11-05 14:14:28,Neutral
a0df213efc16e427a53db4c489c86480,c8c0c4a2ad083088d8b31da1efdf197f,4,,"Alguns itens do produto como tampo de vidro e pés, deixaram a deixar devido a fragilidade do material",2018-05-19 00:00:00,2018-05-21 11:22:18,Neutral
b6d959c77439cee3748285df1e17ec26,2208f3a59d7067fe62c900692f5fdcaf,2,,Veio com defeitos ,2018-02-17 00:00:00,2018-02-19 23:03:22,Neutral
309a4a007575a348a408237cb3bc2e7f,ba930d713b7bf3dca12e701703ff8eb5,1,,"O tecido não era oq eu esperava, parece uma borracha, igual aos plásticos q forravamos as mesas em tempo do colégio. Abri apenas uma e a outra nem abri, por favor me façam a troca deste priduto",2017-08-29 00:00:00,2017-08-31 19:20:49,Neutral
e1c810e80122f66bd35d9a7988413128,adb029a9e8ea33a3451d05c43f495905,5,Parabéns,Comprei na segunda-feira a tarde. Terça-feira foi feriado e na quarta-feira o produto chegou em minha casa. Parabéns pela rapidez.,2018-05-03 00:00:00,2018-05-07 12:02:10,Neutral
0cbb6c4a0dd218723fa235bf6941308c,f8631b34c3dfdad3833c611007f62455,1,Produto bom ,O tamanho é pequeno e percebi depois que no anúncio não dá destaque as dimensões do produto. Deixa a desejar ,2018-05-03 00:00:00,2018-05-03 18:10:32,Neutral
d661aae13c319b9b53ab5f17cb5cfa49,1facabb49e0b903e2d7ff337eddbeda5,5,,"O produto chegou muito antes do prazo combinado e deforma segura. 
Fiquei muito satisfeito!!!",2017-04-28 00:00:00,2017-04-28 17:32:47,Neutral
cdbf21f797f66cbe26575934c781c5bf,d0ad497b0a295331204a39fc13a6f70d,5,,Mada a declarar,2017-03-18 00:00:00,2017-03-20 14:27:26,Neutral
48380bff814eb961d5a14d5b08579fe3,11482cc48ea1ca80d6672a16eef373f3,5,,"Ainda não pude testar, mas chegou em tempo Record. ",2017-12-13 00:00:00,2017-12-17 02:41:30,Neutral
e2b8e7ace19be686157be608e40c55f3,1b74651a2ec8ee2d9e115d444f07f019,4,,Entrega rápida e produto muito bacana!!!,2017-12-05 00:00:00,2017-12-08 11:01:48,Neutral
4dbf2f4e4838fea96341c87493f08c7e,a7a9b0f583c7121452bf658dafcbbc8f,1,,To esperando até agora nunca recebi nenhum relógio eu comprei não recomendado essa loja,2018-08-04 00:00:00,2018-08-04 04:07:41,Neutral
161f01713c98308528107791c17bed8f,6d928ae5792f61a71bb3e3e528bf4a28,1,,ESPERO NUNCA MAIS COMPRAR E TER QUE RESPONDER ESSE TIPO DE AVALIAÇÃO,2017-06-04 00:00:00,2017-06-04 12:44:16,Neutral
80f4904de6f4a14856b35093fa5cb4ff,43887f3ff49629a7d608220b3a832e5f,5,Perfeito!!,A entrega foi realizada antes mesmo do prazo estabelecido. Produto bem embalado e aprovado ,2018-05-26 00:00:00,2018-05-28 02:00:21,Neutral
23f1e050fff1a3cfdc4e4ebd068e8406,19f96944a3a31111c47399caff25b6f6,3,,as imagens mostrava foto diferente do produto que recebi.,2017-07-15 00:00:00,2017-07-18 00:43:13,Neutral
